time,open,high,low,close,volume
1636408800,113.223,113.292,112.726,112.88,81906
1636495200,112.871,114.016,112.776,113.912,84061
1636581600,113.906,114.157,113.807,114.066,47086
1636668000,114.069,114.302,113.761,113.892,55280
1636927200,113.937,114.218,113.752,114.139,56263
1637013600,114.105,114.85,114.104,114.828,61428
1637100000,114.812,114.972,113.933,114.118,60588
1637186400,114.084,114.49,113.88,114.254,58164
1637272800,114.269,114.541,113.589,114.0,97365
1637532000,114.048,114.964,114.022,114.882,68366
1637618400,114.894,115.194,114.484,115.128,84675
1637704800,115.158,115.522,114.826,115.412,73382
1637791200,115.44,115.46,115.242,115.365,30845
1637877600,115.355,115.371,113.054,113.38,136770
1638136800,113.698,113.958,112.992,113.544,97111
1638223200,113.531,113.892,112.532,113.144,138036
1638309600,113.147,113.63,112.671,112.783,101648
1638396000,112.764,113.332,112.707,113.188,94507
1638482400,113.095,113.614,112.562,112.82,111792
1638741600,112.863,113.554,112.851,113.498,89324
1638828000,113.465,113.78,113.4,113.57,65197
1638914400,113.59,113.957,113.311,113.702,93169
1639000800,113.65,113.812,113.272,113.461,69558
1639087200,113.466,113.792,113.224,113.379,76059
1639346400,113.383,113.728,113.356,113.585,58434
1639432800,113.539,113.76,113.429,113.754,65471
1639519200,113.711,114.278,113.629,114.06,78162
1639605600,114.041,114.249,113.56,113.704,82854
1639692000,113.694,113.858,113.142,113.712,85011
1639951200,113.633,113.731,113.327,113.632,78339
1640037600,113.604,114.222,113.554,114.095,51512
1640124000,114.122,114.372,113.951,114.118,48008
1640210400,114.096,114.468,114.079,114.423,39509
1640296800,114.359,114.516,114.299,114.402,28336
1640556000,114.353,114.914,114.311,114.889,30413
1640642400,114.879,114.95,114.708,114.83,35283
1640728800,114.812,115.038,114.668,114.984,44089
1640815200,114.945,115.21,114.943,115.07,39871
1640901600,115.082,115.2,115.005,115.11,35381
1641160800,115.118,115.37,114.95,115.35,45973
1641247200,115.328,116.352,115.292,116.148,64291
1641333600,116.102,116.244,115.621,116.105,65943
1641420000,116.119,116.186,115.625,115.844,72455
1641506400,115.852,116.048,115.54,115.549,63545
1641765600,115.623,115.852,115.042,115.199,64132
1641852000,115.2,115.682,115.126,115.299,65420
1641938400,115.298,115.487,114.382,114.638,63552
1642024800,114.644,114.706,113.998,114.165,56709
1642111200,114.186,114.268,113.482,114.185,74818
1642370400,114.168,114.653,114.164,114.612,36911
1642456800,114.612,115.06,114.45,114.606,73936
1642543200,114.624,114.79,114.206,114.327,69142
1642629600,114.332,114.548,113.963,114.135,66203
1642716000,114.106,114.162,113.604,113.69,75073
1642975200,113.684,114.002,113.469,113.986,79425
1643061600,113.944,114.156,113.671,113.865,71239
1643148000,113.9,114.696,113.778,114.681,65920
1643234400,114.65,115.489,114.476,115.362,85666
1643320800,115.358,115.688,115.122,115.238,73707
1643580000,115.296,115.592,114.923,115.136,70090
1643666400,115.11,115.195,114.566,114.688,68569
1643752800,114.704,114.804,114.158,114.438,57341
1643839200,114.421,114.989,114.327,114.983,71231
